STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 43,17300831,1,29040,  580,   NO,    0,BET                 ,     ,
 43,17300831,2,29040,  660,   NO,    0,BET                 ,     ,
 43,17300831,3,29040,  550,   NO,    0,BET                 ,     ,
 43,17300901,1,29040,  580,  NTO,    0,BET                 ,     ,
 43,17300901,2,29040,  630,  NTO,    0,BET                 ,     ,
 43,17300901,3,29040,  540,  NTO,    0,OMTHEL              ,     ,
 43,17300902,1,29030,  580,  NTO,    0,BET                 ,     ,
 43,17300902,2,29030,  740,  NTO,    0,BET                 ,     ,
 43,17300902,3,29012,  580,  NTO,    0,BET                 ,     ,
 43,17300903,1,29002,  620,    W,   20,REG                 ,     ,
 43,17300903,2,29001,  720,    W,   20,BETREG              ,     ,
 43,17300903,3,29020,  540,    W,   10,BET                 ,   10,
 43,17300904,1,29030,  540,    W,   10,HEL                 ,     ,
 43,17300904,2,29032,  720,    W,   10,OMTHEL              ,     ,
 43,17300904,3,29040,  520,    W,   10,HEL                 ,     ,
 43,17300905,1,29040,  540,   ZO,    0,HEL                 ,     ,
 43,17300905,2,29033,  700,   ZO,    0,HEL                 ,     ,
 43,17300905,3,29030,  540,   ZO,    0,HEL                 ,     ,
 43,17300906,1,29030,  540,    O,    0,HEL                 ,     ,
 43,17300906,2,29020,  720,    O,    0,HEL                 ,     ,
 43,17300906,3,29020,  520,    O,    0,HEL                 ,     ,
 43,17300907,1,29020,  560,    O,   20,HEL                 ,     ,
 43,17300907,2,29020,  700,    O,   20,HEL                 ,     ,
 43,17300907,3,29020,  560,    O,   20,HEL                 ,     ,
 43,17300908,1,29020,  580,    O,    0,HEL                 ,     ,
 43,17300908,2,29020,  720,    O,    0,HEL                 ,     ,
 43,17300908,3,29020,  600,    O,    0,HEL                 ,     ,
 43,17300909,1,29013,  580,    O,   20,HEL                 ,     ,
 43,17300909,2,29012,  720,    O,   20,HEL                 ,     ,
 43,17300909,3,29010,  560,    O,   10,HEL                 ,     ,
 43,17300910,1,29020,  560,    O,    0,HEL                 ,     ,
 43,17300910,2,29020,  720,    O,    0,HEL                 ,     ,
 43,17300910,3,29020,  560,    O,    0,HEL                 ,     ,
 43,17300911,1,29020,  580,    O,    0,HEL                 ,     ,
 43,17300911,2,29020,  740,    O,    0,HEL                 ,     ,
 43,17300911,3,29020,  560,    O,    0,HEL                 ,     ,
 43,17300912,1,29020,  560,    O,    0,OMTHEL              ,     ,
 43,17300912,2,29020,  720,    O,    0,HEL                 ,     ,
 43,17300912,3,29020,  540,    O,    0,HEL                 ,     ,
 43,17300913,1,29021,  580,   NO,    0,GEHBET              ,     ,
 43,17300913,2,29030,  690,   NO,    0,GEHBET              ,     ,
 43,17300913,3,29033,  580,   NO,    0,OMTHEL              ,     ,
 43,17300914,1,29040,  580,   ZW,    0,GEHBET              ,     ,
 43,17300914,2,29041,  680,   ZW,    0,BEW                 ,     ,
 43,17300914,3,29033,  560,   ZW,    0,HEL                 ,     ,
 43,17300915,1,29032,  600,    W,    0,GEHBET              ,     ,
 43,17300915,2,29030,  720,    W,    0,GEHBET              ,     ,
 43,17300915,3,29020,  620,    W,    0,GEHBET              ,     ,
 43,17300916,1,29010,  600,   ZW,    0,REG                 ,   70,
 43,17300916,2,29003,  660,   ZW,    0,GEHBET              ,     ,
 43,17300916,3,29000,  620,   ZW,    0,GEHBET              ,     ,
 43,17300917,1,28110,  620,    W,    0,REG                 ,     ,
 43,17300917,2,28111,  660,    W,    0,GEHBETREG           ,     ,
 43,17300917,3,28102,  620,    W,    0,BET                 ,   70,
 43,17300918,1,28100,  600,    W,    0,REG                 ,     ,
 43,17300918,2,28100,  660,    W,    0,BET                 ,    2,
 43,17300918,3,28102,  600,    W,    0,OMTHEL              ,     ,
 43,17300919,1,28111,  580,    W,    0,BETVOG              ,     ,
 43,17300919,2,28111,  620,    W,    0,BET                 ,     ,
 43,17300919,3,28111,  560,    W,    0,REG                 ,  102,
 43,17300920,1,28100,  550,   ZW,   20,BET                 ,     ,
 43,17300920,2,28092,  700,   ZW,   20,BETREG              ,     ,
 43,17300920,3,28080,  530,   ZW,   10,GEHBET              ,    2,
 43,17300921,1,28082,  530,    W,    0,BET                 ,     ,
 43,17300921,2,28090,  600,    W,    0,REGONWHAG           ,     ,
 43,17300921,3,28103,  490,    W,    0,HAG                 ,   52,
 43,17300922,1,28100,  520,    Z,    0,BET                 ,     ,
 43,17300922,2,28090,  540,    Z,   20,REG                 ,     ,
 43,17300922,3,28060,  540,    Z,    0,REG                 ,   60,
 43,17300923,1,28062,  560,   ZW,    0,BET                 ,     ,
 43,17300923,2,28070,  680,   ZW,    0,BET                 ,     ,
 43,17300923,3,28061,  560,   ZW,    0,BET                 ,     ,
 43,17300924,1,28060,  550,    W,   20,REG                 ,     ,
 43,17300924,2,28070,  600,    W,   30,REG                 ,     ,
 43,17300924,3,28080,  530,    W,   30,REG                 ,   90,
 43,17300925,1,28100,  530,    W,   30,BETREG              ,     ,
 43,17300925,2,28110,  600,    W,   30,BET                 ,     ,
 43,17300925,3,29000,  540,    W,   10,BET                 ,   40,
 43,17300926,1,29010,  600,   ZW,    0,BET                 ,     ,
 43,17300926,2,29010,  670,   ZW,    0,BET                 ,     ,
 43,17300926,3,29000,  620,   ZW,    0,BET                 ,     ,
 43,17300927,1,29002,  510,   NW,   20,REG                 ,     ,
 43,17300927,2,29020,  640,   NW,    0,GEHBET              ,     ,
 43,17300927,3,29033,  500,   NW,    0,BEW                 ,   80,
 43,17300928,1,29043,  580,   NW,    0,BET                 ,     ,
 43,17300928,2,29050,  640,   NW,    0,BET                 ,     ,
 43,17300928,3,29060,  600,   NW,    0,BET                 ,     ,
 43,17300929,1,29050,  610,   ZW,    0,BET                 ,     ,
 43,17300929,2,29060,  660,   ZW,    0,BET                 ,     ,
 43,17300929,3,29060,  580,   ZW,    0,BET                 ,     ,
 43,17300930,1,29070,  600,   ZW,    0,BEW                 ,     ,
 43,17300930,2,29070,  660,    O,    0,OMTHEL              ,     ,
 43,17300930,3,29070,  540,    O,    0,OMTHEL              ,     ,
 43,17301001,1,29063,  600,    O,    0,HEL                 ,     ,
 43,17301001,2,29063,  680,    O,    0,HEL                 ,     ,
 43,17301001,3,29061,  600,    O,    0,HEL                 ,     ,
 43,17301002,1,29060,  540,    O,    0,HEL                 ,     ,
 43,17301002,2,29060,  740,    O,    0,HEL                 ,     ,
 43,17301002,3,29060,  580,    O,    0,HEL                 ,     ,
 43,17301003,1,29050,  520,    O,    0,BET                 ,     ,
 43,17301003,2,29050,  640,    O,    0,BET                 ,     ,
 43,17301003,3,29050,  540,    O,    0,BET                 ,     ,
 43,17301004,1,29050,  520,    O,    0,BET                 ,     ,
 43,17301004,2,29050,     ,     ,     ,BET                 ,     ,
 43,17301004,3,29050,     ,     ,     ,MIS                 ,     ,
 43,17301005,1,29050,  560,    O,    0,MIS                 ,     ,
 43,17301005,2,29050,     ,     ,     ,                    ,     ,
 43,17301005,3,29043,     ,     ,     ,                    ,     ,
 43,17301006,1,29040,     ,   ZO,    0,                    ,     ,
 43,17301006,2,29032,     ,     ,     ,                    ,     ,
 43,17301006,3,29030,     ,     ,     ,                    ,     ,
 43,17301007,1,     ,     ,     ,     ,                    ,     ,
 43,17301007,2,     ,     ,     ,     ,                    ,     ,
 43,17301007,3,     ,     ,     ,     ,                    ,     ,
 43,17301008,1,     ,     ,     ,     ,                    ,     ,
 43,17301008,2,     ,     ,     ,     ,                    ,     ,
 43,17301008,3,     ,     ,     ,     ,                    ,     ,
 43,17301009,1,     ,     ,     ,     ,                    ,     ,
 43,17301009,2,     ,     ,     ,     ,                    ,     ,
 43,17301009,3,     ,     ,     ,     ,                    ,     ,
 43,17301010,1,     ,     ,     ,     ,                    ,     ,
 43,17301010,2,     ,     ,     ,     ,                    ,     ,
 43,17301010,3,     ,     ,     ,     ,                    ,     ,
 43,17301011,1,     ,     ,     ,     ,                    ,     ,
 43,17301011,2,     ,     ,     ,     ,                    ,     ,
 43,17301011,3,     ,     ,     ,     ,                    ,     ,
 43,17301012,1,     ,     ,     ,     ,                    ,     ,
 43,17301012,2,     ,     ,     ,     ,                    ,     ,
 43,17301012,3,     ,     ,     ,     ,                    ,     ,
 43,17301013,1,     ,     ,     ,     ,                    ,     ,
 43,17301013,2,     ,     ,     ,     ,                    ,     ,
 43,17301013,3,     ,     ,     ,     ,                    ,     ,
 43,17301014,1,29020,  280,    O,   30,HEL                 ,     ,
 43,17301014,2,29000,  400,    O,   30,HEL                 ,     ,
 43,17301014,3,29001,  280,    O,    0,HEL                 ,     ,
 43,17301015,1,28113,  280,    O,   30,HEL                 ,     ,
 43,17301015,2,28102,  440,    O,   30,HEL                 ,     ,
 43,17301015,3,28100,  340,    O,    0,HEL                 ,     ,
 43,17301016,1,28090,  370,    O,   20,REG                 ,     ,
 43,17301016,2,28090,  440,    O,   30,GEHBET              ,     ,
 43,17301016,3,28090,  400,    O,    0,GEHBET              ,     ,
 43,17301017,1,28090,  380,    O,   20,GEHBET              ,     ,
 43,17301017,2,28090,  460,    O,   20,GEHBET              ,     ,
 43,17301017,3,28110,  420,    O,    0,GEHBET              ,     ,
 43,17301018,1,     ,     ,     ,     ,                    ,     ,
 43,17301018,2,     ,     ,     ,     ,                    ,     ,
 43,17301018,3,     ,     ,     ,     ,                    ,     ,
 43,17301019,1,29000,  400,    O,   20,GEHBET              ,     ,
 43,17301019,2,29001,  470,    O,   20,GEHBET              ,     ,
 43,17301019,3,29010,  420,    O,    0,GEHBET              ,     ,
 43,17301020,1,29020,  420,   ZO,   20,BET                 ,     ,
 43,17301020,2,29012,  520,   ZO,   30,BET                 ,     ,
 43,17301020,3,29010,  460,   ZO,   20,BET                 ,     ,
 43,17301021,1,29010,  460,   ZO,    0,BET                 ,     ,
 43,17301021,2,     ,     ,   ZO,    0,BET                 ,     ,
 43,17301021,3,29000,  440,   ZO,    0,REG                 ,   20,
 43,17301022,1,     ,     ,   ZO,   20,BET                 ,     ,
 43,17301022,2,28110,  490,   ZO,    0,BET                 ,     ,
 43,17301022,3,28090,  440,   ZO,    0,REG                 ,   60,
 43,17301023,1,28092,  400,   ZO,   20,REG                 ,     ,
 43,17301023,2,28100,  420,   ZO,   30,GEHBET              ,     ,
 43,17301023,3,28110,  400,   ZO,   30,GEHBET              ,   20,
 43,17301024,1,29000,  380,    O,   20,GEHBET              ,     ,
 43,17301024,2,29000,  420,    O,   20,GEHBET              ,     ,
 43,17301024,3,29000,  420,    O,    0,GEHBET              ,     ,
 43,17301025,1,29000,  380,    O,    0,GEHBET              ,     ,
 43,17301025,2,29003,  460,    O,   10,GEHBET              ,     ,
 43,17301025,3,29002,  440,    O,    0,REG                 ,   20,
 43,17301026,1,29002,  440,    O,    0,MIS                 ,     ,
 43,17301026,2,29010,  500,    O,    0,GEHBET              ,     ,
 43,17301026,3,29011,  460,    O,    0,REG                 ,   20,
 43,17301027,1,29020,  450,    W,    0,BET                 ,     ,
 43,17301027,2,     ,     ,    W,    0,OMTHEL              ,     ,
 43,17301027,3,29022,  450,    W,    0,BET                 ,     ,
 43,17301028,1,29022,  460,    W,    0,HEL                 ,     ,
 43,17301028,2,29021,  540,    W,    0,HEL                 ,     ,
 43,17301028,3,29020,  420,    W,    0,HEL                 ,     ,
 43,17301029,1,29010,  440,    W,    0,MIS                 ,     ,
 43,17301029,2,29000,  540,    W,    0,HEL                 ,     ,
 43,17301029,3,29000,  440,    W,    0,REG                 ,   30,
 43,17301030,1,28113,  430,    W,    0,HEL                 ,     ,
 43,17301030,2,     ,     ,     ,     ,HEL                 ,     ,
 43,17301030,3,28091,  440,     ,     ,HEL                 ,     ,
 43,17301031,1,     ,     ,     ,     ,MIS                 ,     ,
 43,17301031,2,     ,     ,     ,     ,BET                 ,     ,
 43,17301031,3,     ,     ,     ,     ,HEL                 ,     ,
 43,17301101,1,28110,  590,    W,    0,REGONW              ,     ,
 43,17301101,2,28110,  590,    W,   10,REG                 ,     ,
 43,17301101,3,28110,  590,    W,    0,REG                 ,   30,
 43,17301102,1,29000,  500,    W,   10,REG                 ,     ,
 43,17301102,2,29001,  580,    W,    0,BET                 ,     ,
 43,17301102,3,29000,  480,    W,    0,BET                 ,   20,
 43,17301103,1,28112,  520,    W,    0,REG                 ,   20,
 43,17301103,2,28113,  580,    W,    0,GEHBET              ,     ,
 43,17301103,3,29001,  440,    W,    0,GEHBET              ,     ,
 43,17301104,1,29010,  500,    Z,    0,BET                 ,     ,
 43,17301104,2,29010,  600,    Z,    0,BET                 ,     ,
 43,17301104,3,29003,  540,    Z,    0,REG                 ,    2,
 43,17301105,1,29030,  480,   ZW,    0,BET                 ,     ,
 43,17301105,2,29023,  540,   ZW,    0,BET                 ,     ,
 43,17301105,3,29020,  470,   ZW,    0,BET                 ,     ,
 43,17301106,1,29012,  500,  ZTW,    0,BET                 ,     ,
 43,17301106,2,29010,  540,  ZTW,    0,BET                 ,     ,
 43,17301106,3,28103,  500,  ZTW,    0,BET                 ,     ,
 43,17301107,1,28110,  540,   ZW,    0,BET                 ,     ,
 43,17301107,2,28100,  560,   ZW,    0,BET                 ,     ,
 43,17301107,3,28093,  510,   ZW,    0,BET                 ,     ,
 43,17301108,1,28090,  520,   ZW,    0,GEHBET              ,     ,
 43,17301108,2,28090,  540,   ZW,    0,GEHBET              ,     ,
 43,17301108,3,28070,  500,   ZW,    0,REG                 ,   30,
 43,17301109,1,28060,  480,   ZW,    0,OMTHEL              ,     ,
 43,17301109,2,28062,  540,   ZW,    0,OMTHEL              ,     ,
 43,17301109,3,28063,  430,   ZW,    0,REG                 ,   20,
 43,17301110,1,28062,  420,   ZW,    0,OMTHEL              ,     ,
 43,17301110,2,28071,  460,  ZTW,    0,REG                 ,     ,
 43,17301110,3,28081,  430,  ZTW,    0,REG                 ,   30,
 43,17301111,1,28080,  480,   ZW,    0,GEHBET              ,     ,
 43,17301111,2,28090,  540,   ZW,    0,GEHBETREG           ,     ,
 43,17301111,3,28100,  460,   ZW,    0,BET                 ,   20,
 43,17301112,1,28102,  440,    W,   20,GEHBETREG           ,   30,
 43,17301112,2,28101,  520,    W,   30,GEHBET              ,     ,
 43,17301112,3,28090,  480,    W,   30,GEHBETREG           ,     ,
 43,17301113,1,28052,  480,    W,   40,REG                 ,   50,
 43,17301113,2,28062,  480,    W,   30,BET                 ,     ,
 43,17301113,3,28090,  480,    W,   30,BET                 ,     ,
 43,17301114,1,28070,  480,  ZTW,   30,BET                 ,     ,
 43,17301114,2,28062,  530,  ZTW,   40,REG                 ,     ,
 43,17301114,3,28030,  460,  ZTW,    0,REG                 ,   70,
 43,17301115,1,28010,  480,    W,   30,REG                 ,     ,
 43,17301115,2,28030,  500,    W,   30,REG                 ,     ,
 43,17301115,3,28070,  450,    W,   20,REG                 ,   80,
 43,17301116,1,28100,  460,   NW,    0,BET                 ,     ,
 43,17301116,2,28110,  500,   NW,    0,REG                 ,   10,
 43,17301116,3,29001,  420,   NW,    0,BET                 ,     ,
